stateFP,countyFP,gender,ageGroup,population,state,county
01,097,Female,35-44,25821,AL,mobile
01,097,Female,45-54,28209,AL,mobile
01,097,Female,55-64,28483,AL,mobile
01,097,Female,65+,35488,AL,mobile
01,097,Male,0-17,50099,AL,mobile
01,097,Male,18-24,19599,AL,mobile
01,097,Male,25-34,26885,AL,mobile
01,097,Male,35-44,23808,AL,mobile
01,097,Male,45-54,25517,AL,mobile
01,097,Male,55-64,25670,AL,mobile
01,097,Male,65+,26390,AL,mobile
01,099,Female,0-17,2430,AL,monroe
01,099,Female,18-24,928,AL,monroe
01,099,Female,25-34,1189,AL,monroe
01,099,Female,35-44,1335,AL,monroe
01,099,Female,45-54,1578,AL,monroe
01,099,Female,55-64,1661,AL,monroe
01,099,Female,65+,2269,AL,monroe
01,099,Male,0-17,2641,AL,monroe
01,099,Male,18-24,952,AL,monroe
01,099,Male,25-34,1016,AL,monroe
01,099,Male,35-44,1114,AL,monroe
01,099,Male,45-54,1361,AL,monroe
01,099,Male,55-64,1492,AL,monroe
01,099,Male,65+,1779,AL,monroe
01,101,Female,0-17,26629,AL,montgomery
01,101,Female,18-24,11939,AL,montgomery
01,101,Female,25-34,17147,AL,montgomery
01,101,Female,35-44,15054,AL,montgomery
01,101,Female,45-54,15201,AL,montgomery
01,101,Female,55-64,15461,AL,montgomery
01,101,Female,65+,18219,AL,montgomery
01,101,Male,0-17,27322,AL,montgomery
01,101,Male,18-24,11912,AL,montgomery
01,101,Male,25-34,15859,AL,montgomery
01,101,Male,35-44,13480,AL,montgomery
01,101,Male,45-54,13250,AL,montgomery
01,101,Male,55-64,12662,AL,montgomery
01,101,Male,65+,12985,AL,montgomery
01,103,Female,0-17,13285,AL,morgan
01,103,Female,18-24,4632,AL,morgan
01,103,Female,25-34,7203,AL,morgan
01,103,Female,35-44,7590,AL,morgan
01,103,Female,45-54,8532,AL,morgan
01,103,Female,55-64,8175,AL,morgan
01,103,Female,65+,10979,AL,morgan
01,103,Male,0-17,14178,AL,morgan
01,103,Male,18-24,4968,AL,morgan
01,103,Male,25-34,7428,AL,morgan
01,103,Male,35-44,7642,AL,morgan
01,103,Male,45-54,8395,AL,morgan
01,103,Male,55-64,7753,AL,morgan
01,103,Male,65+,8397,AL,morgan
01,105,Female,0-17,981,AL,perry
01,105,Female,18-24,847,AL,perry
01,105,Female,25-34,320,AL,perry
01,105,Female,35-44,601,AL,perry
01,105,Female,45-54,573,AL,perry
01,105,Female,55-64,690,AL,perry
01,105,Female,65+,1038,AL,perry
01,105,Male,0-17,1170,AL,perry
01,105,Male,18-24,824,AL,perry
01,105,Male,25-34,312,AL,perry
01,105,Male,35-44,542,AL,perry
01,105,Male,45-54,485,AL,perry
01,105,Male,55-64,544,AL,perry
01,105,Male,65+,753,AL,perry
01,107,Female,0-17,2005,AL,pickens
01,107,Female,18-24,820,AL,pickens
01,107,Female,25-34,1360,AL,pickens
01,107,Female,35-44,1263,AL,pickens
01,107,Female,45-54,1604,AL,pickens
01,107,Female,55-64,1445,AL,pickens
01,107,Female,65+,2072,AL,pickens
01,107,Male,0-17,2181,AL,pickens
01,107,Male,18-24,923,AL,pickens
01,107,Male,25-34,1179,AL,pickens
01,107,Male,35-44,1039,AL,pickens
01,107,Male,45-54,1332,AL,pickens
01,107,Male,55-64,1377,AL,pickens
01,107,Male,65+,1570,AL,pickens
01,109,Female,0-17,3214,AL,pike
01,109,Female,18-24,3508,AL,pike
01,109,Female,25-34,2415,AL,pike
01,109,Female,35-44,1824,AL,pike
01,109,Female,45-54,1893,AL,pike
01,109,Female,55-64,1892,AL,pike
01,109,Female,65+,2644,AL,pike
01,109,Male,0-17,3340,AL,pike
01,109,Male,18-24,3568,AL,pike
01,109,Male,25-34,1974,AL,pike
01,109,Male,35-44,1588,AL,pike
01,109,Male,45-54,1603,AL,pike
01,109,Male,55-64,1724,AL,pike
01,109,Male,65+,2100,AL,pike
01,111,Female,0-17,2346,AL,randolph
01,111,Female,18-24,1032,AL,randolph
01,111,Female,25-34,1083,AL,randolph
01,111,Female,35-44,1443,AL,randolph
01,111,Female,45-54,1538,AL,randolph
01,111,Female,55-64,1619,AL,randolph
01,111,Female,65+,2471,AL,randolph
01,111,Male,0-17,2597,AL,randolph
01,111,Male,18-24,961,AL,randolph
01,111,Male,25-34,1151,AL,randolph
01,111,Male,35-44,1363,AL,randolph
01,111,Male,45-54,1381,AL,randolph
01,111,Male,55-64,1587,AL,randolph
01,111,Male,65+,1958,AL,randolph
01,113,Female,0-17,7050,AL,russell
01,113,Female,18-24,2519,AL,russell
01,113,Female,25-34,4553,AL,russell
01,113,Female,35-44,3771,AL,russell
01,113,Female,45-54,3952,AL,russell
01,113,Female,55-64,3721,AL,russell
01,113,Female,65+,4490,AL,russell
01,113,Male,0-17,7558,AL,russell
01,113,Male,18-24,2643,AL,russell
01,113,Male,25-34,4628,AL,russell
01,113,Male,35-44,3507,AL,russell
01,113,Male,45-54,3611,AL,russell
01,113,Male,55-64,3380,AL,russell
01,113,Male,65+,3097,AL,russell
01,115,Female,0-17,9545,AL,st clair
01,115,Female,18-24,3215,AL,st clair
01,115,Female,25-34,5465,AL,st clair
01,115,Female,35-44,5779,AL,st clair
01,115,Female,45-54,6151,AL,st clair
01,115,Female,55-64,5903,AL,st clair
01,115,Female,65+,7410,AL,st clair
01,115,Male,0-17,10515,AL,st clair
01,115,Male,18-24,3414,AL,st clair
01,115,Male,25-34,5635,AL,st clair
01,115,Male,35-44,5866,AL,st clair
01,115,Male,45-54,6357,AL,st clair
01,115,Male,55-64,5616,AL,st clair
01,115,Male,65+,6066,AL,st clair
01,117,Female,0-17,24848,AL,shelby
01,117,Female,18-24,8527,AL,shelby
01,117,Female,25-34,13686,AL,shelby
01,117,Female,35-44,15138,AL,shelby
01,117,Female,45-54,15406,AL,shelby
01,117,Female,55-64,13886,AL,shelby
01,117,Female,65+,15810,AL,shelby
01,117,Male,0-17,25648,AL,shelby
01,117,Male,18-24,8435,AL,shelby
01,117,Male,25-34,12793,AL,shelby
01,117,Male,35-44,14729,AL,shelby
01,117,Male,45-54,14490,AL,shelby
01,117,Male,55-64,12564,AL,shelby
01,117,Male,65+,12761,AL,shelby
01,119,Female,0-17,1218,AL,sumter
01,119,Female,18-24,1125,AL,sumter
01,119,Female,25-34,918,AL,sumter
01,119,Female,35-44,654,AL,sumter
01,119,Female,45-54,844,AL,sumter
01,119,Female,55-64,994,AL,sumter
01,119,Female,65+,1298,AL,sumter
01,119,Male,0-17,1361,AL,sumter
01,119,Male,18-24,1136,AL,sumter
01,119,Male,25-34,556,AL,sumter
01,119,Male,35-44,614,AL,sumter
01,119,Male,45-54,653,AL,sumter
01,119,Male,55-64,860,AL,sumter
01,119,Male,65+,853,AL,sumter
01,121,Female,0-17,8874,AL,talladega
01,121,Female,18-24,3716,AL,talladega
01,121,Female,25-34,5031,AL,talladega
01,121,Female,35-44,5118,AL,talladega
01,121,Female,45-54,5630,AL,talladega
01,121,Female,55-64,5874,AL,talladega
01,121,Female,65+,7505,AL,talladega
01,121,Male,0-17,8803,AL,talladega
01,121,Male,18-24,3392,AL,talladega
01,121,Male,25-34,4882,AL,talladega
01,121,Male,35-44,5173,AL,talladega
01,121,Male,45-54,5574,AL,talladega
01,121,Male,55-64,5440,AL,talladega
01,121,Male,65+,5876,AL,talladega
01,123,Female,0-17,4371,AL,tallapoosa
01,123,Female,18-24,1578,AL,tallapoosa
01,123,Female,25-34,2277,AL,tallapoosa
01,123,Female,35-44,2369,AL,tallapoosa
01,123,Female,45-54,2898,AL,tallapoosa
01,123,Female,55-64,3204,AL,tallapoosa
01,123,Female,65+,4443,AL,tallapoosa
01,123,Male,0-17,4304,AL,tallapoosa
01,123,Male,18-24,1894,AL,tallapoosa
01,123,Male,25-34,2023,AL,tallapoosa
01,123,Male,35-44,2083,AL,tallapoosa
01,123,Male,45-54,2663,AL,tallapoosa
01,123,Male,55-64,2992,AL,tallapoosa
01,123,Male,65+,3657,AL,tallapoosa
01,125,Female,0-17,21077,AL,tuscaloosa
01,125,Female,18-24,18695,AL,tuscaloosa
01,125,Female,25-34,14972,AL,tuscaloosa
01,125,Female,35-44,12491,AL,tuscaloosa
01,125,Female,45-54,11919,AL,tuscaloosa
01,125,Female,55-64,12364,AL,tuscaloosa
01,125,Female,65+,14181,AL,tuscaloosa
01,125,Male,0-17,21867,AL,tuscaloosa
01,125,Male,18-24,17640,AL,tuscaloosa
01,125,Male,25-34,14830,AL,tuscaloosa
01,125,Male,35-44,11747,AL,tuscaloosa
01,125,Male,45-54,10944,AL,tuscaloosa
01,125,Male,55-64,11140,AL,tuscaloosa
01,125,Male,65+,10557,AL,tuscaloosa
01,127,Female,0-17,7001,AL,walker
01,127,Female,18-24,2587,AL,walker
01,127,Female,25-34,3743,AL,walker
01,127,Female,35-44,4007,AL,walker
01,127,Female,45-54,4467,AL,walker
01,127,Female,55-64,4714,AL,walker
01,127,Female,65+,6699,AL,walker
01,127,Male,0-17,7459,AL,walker
01,127,Male,18-24,2683,AL,walker
01,127,Male,25-34,3821,AL,walker
01,127,Male,35-44,3740,AL,walker
01,127,Male,45-54,4490,AL,walker
01,127,Male,55-64,4361,AL,walker
01,127,Male,65+,5155,AL,walker
01,129,Female,0-17,1731,AL,washington
01,129,Female,18-24,556,AL,washington
01,129,Female,25-34,934,AL,washington
01,129,Female,35-44,875,AL,washington
01,129,Female,45-54,1501,AL,washington
01,129,Female,55-64,1217,AL,washington
01,129,Female,65+,1590,AL,washington
01,129,Male,0-17,2091,AL,washington
01,129,Male,18-24,761,AL,washington
01,129,Male,25-34,915,AL,washington
01,129,Male,35-44,926,AL,washington
01,129,Male,45-54,1169,AL,washington
01,129,Male,55-64,1177,AL,washington
01,129,Male,65+,1303,AL,washington
01,131,Female,0-17,1421,AL,wilcox
01,131,Female,18-24,440,AL,wilcox
01,131,Female,25-34,650,AL,wilcox
01,131,Female,35-44,673,AL,wilcox
01,131,Female,45-54,733,AL,wilcox
01,131,Female,55-64,792,AL,wilcox
01,131,Female,65+,1114,AL,wilcox
01,131,Male,0-17,1280,AL,wilcox
01,131,Male,18-24,536,AL,wilcox
01,131,Male,25-34,541,AL,wilcox
01,131,Male,35-44,566,AL,wilcox
01,131,Male,45-54,595,AL,wilcox
01,131,Male,55-64,747,AL,wilcox
01,131,Male,65+,831,AL,wilcox
01,133,Female,0-17,2510,AL,winston
01,133,Female,18-24,828,AL,winston
01,133,Female,25-34,1232,AL,winston
01,133,Female,35-44,1373,AL,winston
01,133,Female,45-54,1663,AL,winston
01,133,Female,55-64,1780,AL,winston
01,133,Female,65+,2732,AL,winston
01,133,Male,0-17,2515,AL,winston
01,133,Male,18-24,860,AL,winston
01,133,Male,25-34,1364,AL,winston
01,133,Male,35-44,1385,AL,winston
01,133,Male,45-54,1757,AL,winston
01,133,Male,55-64,1763,AL,winston
01,133,Male,65+,2206,AL,winston
04,001,Female,0-17,10366,AZ,apache
04,001,Female,18-24,3735,AZ,apache
04,001,Female,25-34,4039,AZ,apache
04,001,Female,35-44,3716,AZ,apache
04,001,Female,45-54,4480,AZ,apache
04,001,Female,55-64,4513,AZ,apache
04,001,Female,65+,5398,AZ,apache
04,001,Male,0-17,9974,AZ,apache
04,001,Male,18-24,3761,AZ,apache
04,001,Male,25-34,4563,AZ,apache
04,001,Male,35-44,4045,AZ,apache
04,001,Male,45-54,4347,AZ,apache
04,001,Male,55-64,4176,AZ,apache
04,001,Male,65+,4489,AZ,apache
04,003,Female,0-17,14093,AZ,cochise
04,003,Female,18-24,4923,AZ,cochise
04,003,Female,25-34,7340,AZ,cochise
04,003,Female,35-44,6304,AZ,cochise
04,003,Female,45-54,7394,AZ,cochise
04,003,Female,55-64,8915,AZ,cochise
04,003,Female,65+,13453,AZ,cochise
04,003,Male,0-17,13965,AZ,cochise
04,003,Male,18-24,6026,AZ,cochise
04,003,Male,25-34,9054,AZ,cochise
04,003,Male,35-44,7227,AZ,cochise
04,003,Male,45-54,7392,AZ,cochise
04,003,Male,55-64,8058,AZ,cochise
04,003,Male,65+,12372,AZ,cochise
04,005,Female,0-17,14671,AZ,coconino
04,005,Female,18-24,14998,AZ,coconino
04,005,Female,25-34,8995,AZ,coconino
04,005,Female,35-44,7311,AZ,coconino
04,005,Female,45-54,7802,AZ,coconino
04,005,Female,55-64,8491,AZ,coconino
04,005,Female,65+,8107,AZ,coconino
04,005,Male,0-17,15123,AZ,coconino
04,005,Male,18-24,13025,AZ,coconino
04,005,Male,25-34,9734,AZ,coconino
04,005,Male,35-44,7703,AZ,coconino
04,005,Male,45-54,7462,AZ,coconino
04,005,Male,55-64,7891,AZ,coconino
04,005,Male,65+,7326,AZ,coconino
04,007,Female,0-17,5280,AZ,gila
04,007,Female,18-24,1791,AZ,gila
04,007,Female,25-34,2450,AZ,gila
04,007,Female,35-44,2246,AZ,gila
04,007,Female,45-54,3155,AZ,gila
04,007,Female,55-64,4494,AZ,gila
04,007,Female,65+,7445,AZ,gila
04,007,Male,0-17,5544,AZ,gila
04,007,Male,18-24,1898,AZ,gila
04,007,Male,25-34,2603,AZ,gila
04,007,Male,35-44,2275,AZ,gila
04,007,Male,45-54,3022,AZ,gila
04,007,Male,55-64,4032,AZ,gila
04,007,Male,65+,6910,AZ,gila
04,009,Female,0-17,5091,AZ,graham
04,009,Female,18-24,1759,AZ,graham
04,009,Female,25-34,2308,AZ,graham
04,009,Female,35-44,1973,AZ,graham
04,009,Female,45-54,1836,AZ,graham
04,009,Female,55-64,1917,AZ,graham
04,009,Female,65+,2583,AZ,graham
04,009,Male,0-17,5247,AZ,graham
04,009,Male,18-24,2253,AZ,graham
04,009,Male,25-34,3366,AZ,graham
04,009,Male,35-44,2790,AZ,graham
04,009,Male,45-54,2363,AZ,graham
04,009,Male,55-64,1948,AZ,graham
04,009,Male,65+,2266,AZ,graham
04,011,Female,0-17,1105,AZ,greenlee
04,011,Female,18-24,428,AZ,greenlee
04,011,Female,25-34,637,AZ,greenlee
04,011,Female,35-44,576,AZ,greenlee
04,011,Female,45-54,537,AZ,greenlee
04,011,Female,55-64,508,AZ,greenlee
04,011,Female,65+,580,AZ,greenlee
04,011,Male,0-17,1534,AZ,greenlee
04,011,Male,18-24,467,AZ,greenlee
04,011,Male,25-34,713,AZ,greenlee
04,011,Male,35-44,609,AZ,greenlee
04,011,Male,45-54,569,AZ,greenlee
04,011,Male,55-64,579,AZ,greenlee
04,011,Male,65+,526,AZ,greenlee
04,012,Female,0-17,1591,AZ,la paz
04,012,Female,18-24,718,AZ,la paz
04,012,Female,25-34,757,AZ,la paz
04,012,Female,35-44,779,AZ,la paz
04,012,Female,45-54,1045,AZ,la paz
04,012,Female,55-64,1455,AZ,la paz
04,012,Female,65+,3602,AZ,la paz
04,012,Male,0-17,1807,AZ,la paz
04,012,Male,18-24,825,AZ,la paz
04,012,Male,25-34,808,AZ,la paz
04,012,Male,35-44,742,AZ,la paz
04,012,Male,45-54,977,AZ,la paz
04,012,Male,55-64,1334,AZ,la paz
04,012,Male,65+,4037,AZ,la paz
04,013,Female,0-17,504674,AZ,maricopa
04,013,Female,18-24,191664,AZ,maricopa
04,013,Female,25-34,293304,AZ,maricopa
04,013,Female,35-44,274480,AZ,maricopa
04,013,Female,45-54,269746,AZ,maricopa
04,013,Female,55-64,243790,AZ,maricopa
04,013,Female,65+,322379,AZ,maricopa
04,013,Male,0-17,526191,AZ,maricopa
04,013,Male,18-24,202359,AZ,maricopa
04,013,Male,25-34,302947,AZ,maricopa
04,013,Male,35-44,273217,AZ,maricopa
04,013,Male,45-54,264575,AZ,maricopa
04,013,Male,55-64,221910,AZ,maricopa
04,013,Male,65+,264265,AZ,maricopa
04,015,Female,0-17,18355,AZ,mohave
04,015,Female,18-24,6295,AZ,mohave
04,015,Female,25-34,9622,AZ,mohave
04,015,Female,35-44,9076,AZ,mohave
04,015,Female,45-54,12416,AZ,mohave
04,015,Female,55-64,16956,AZ,mohave
04,015,Female,65+,28796,AZ,mohave
04,015,Male,0-17,18941,AZ,mohave
04,015,Male,18-24,7170,AZ,mohave
04,015,Male,25-34,10684,AZ,mohave
04,015,Male,35-44,9911,AZ,mohave
04,015,Male,45-54,12305,AZ,mohave
04,015,Male,55-64,15604,AZ,mohave
04,015,Male,65+,28560,AZ,mohave
04,017,Female,0-17,14637,AZ,navajo
04,017,Female,18-24,4611,AZ,navajo
04,017,Female,25-34,6100,AZ,navajo
04,017,Female,35-44,5624,AZ,navajo
04,017,Female,45-54,6401,AZ,navajo
04,017,Female,55-64,7184,AZ,navajo
04,017,Female,65+,9308,AZ,navajo
04,017,Male,0-17,15176,AZ,navajo
04,017,Male,18-24,5242,AZ,navajo
04,017,Male,25-34,6713,AZ,navajo
04,017,Male,35-44,5845,AZ,navajo
04,017,Male,45-54,6233,AZ,navajo
04,017,Male,55-64,6586,AZ,navajo
04,017,Male,65+,8242,AZ,navajo
04,019,Female,0-17,106983,AZ,pima
04,019,Female,18-24,59740,AZ,pima
04,019,Female,25-34,60242,AZ,pima
04,019,Female,35-44,57317,AZ,pima
04,019,Female,45-54,60002,AZ,pima
04,019,Female,55-64,67328,AZ,pima
04,019,Female,65+,99931,AZ,pima
04,019,Male,0-17,111333,AZ,pima
04,019,Male,18-24,62212,AZ,pima
04,019,Male,25-34,64625,AZ,pima
04,019,Male,35-44,57220,AZ,pima
04,019,Male,45-54,57706,AZ,pima
04,019,Male,55-64,59829,AZ,pima
04,019,Male,65+,82789,AZ,pima
04,021,Female,0-17,47611,AZ,pinal
04,021,Female,18-24,13620,AZ,pinal
04,021,Female,25-34,23460,AZ,pinal
04,021,Female,35-44,23857,AZ,pinal
04,021,Female,45-54,21296,AZ,pinal
04,021,Female,55-64,25095,AZ,pinal
04,021,Female,65+,38933,AZ,pinal
04,021,Male,0-17,49253,AZ,pinal
04,021,Male,18-24,18689,AZ,pinal
04,021,Male,25-34,30117,AZ,pinal
04,021,Male,35-44,30049,AZ,pinal
04,021,Male,45-54,24409,AZ,pinal
04,021,Male,55-64,22505,AZ,pinal
04,021,Male,65+,36643,AZ,pinal
04,023,Female,0-17,6422,AZ,santa cruz
04,023,Female,18-24,2253,AZ,santa cruz
04,023,Female,25-34,2417,AZ,santa cruz
04,023,Female,35-44,2806,AZ,santa cruz
04,023,Female,45-54,3034,AZ,santa cruz
04,023,Female,55-64,3117,AZ,santa cruz
04,023,Female,65+,4080,AZ,santa cruz
04,023,Male,0-17,6539,AZ,santa cruz
04,023,Male,18-24,2267,AZ,santa cruz
04,023,Male,25-34,2399,AZ,santa cruz
04,023,Male,35-44,2310,AZ,santa cruz
04,023,Male,45-54,2556,AZ,santa cruz
04,023,Male,55-64,2666,AZ,santa cruz
04,023,Male,65+,3492,AZ,santa cruz
04,025,Female,0-17,18544,AZ,yavapai
04,025,Female,18-24,6830,AZ,yavapai
04,025,Female,25-34,9723,AZ,yavapai
04,025,Female,35-44,9908,AZ,yavapai
04,025,Female,45-54,13537,AZ,yavapai
04,025,Female,55-64,21040,AZ,yavapai
04,025,Female,65+,33290,AZ,yavapai
04,025,Male,0-17,19405,AZ,yavapai
04,025,Male,18-24,8059,AZ,yavapai
04,025,Male,25-34,10373,AZ,yavapai
04,025,Male,35-44,9613,AZ,yavapai
04,025,Male,45-54,12355,AZ,yavapai
04,025,Male,55-64,17678,AZ,yavapai
04,025,Male,65+,30617,AZ,yavapai
04,027,Female,0-17,25992,AZ,yuma
04,027,Female,18-24,9942,AZ,yuma
04,027,Female,25-34,12441,AZ,yuma
04,027,Female,35-44,10740,AZ,yuma
04,027,Female,45-54,11245,AZ,yuma
04,027,Female,55-64,10278,AZ,yuma
04,027,Female,65+,18729,AZ,yuma
04,027,Male,0-17,26979,AZ,yuma
04,027,Male,18-24,13785,AZ,yuma
04,027,Male,25-34,15280,AZ,yuma
04,027,Male,35-44,11443,AZ,yuma
04,027,Male,45-54,10713,AZ,yuma
04,027,Male,55-64,9500,AZ,yuma
04,027,Male,65+,17214,AZ,yuma
05,001,Female,0-17,2151,AR,arkansas
05,001,Female,18-24,701,AR,arkansas
05,001,Female,25-34,1155,AR,arkansas
05,001,Female,35-44,1101,AR,arkansas
05,001,Female,45-54,1214,AR,arkansas
05,001,Female,55-64,1378,AR,arkansas
05,001,Female,65+,1867,AR,arkansas
05,001,Male,0-17,2033,AR,arkansas
05,001,Male,18-24,745,AR,arkansas
05,001,Male,25-34,1053,AR,arkansas
05,001,Male,35-44,1080,AR,arkansas
05,001,Male,45-54,1121,AR,arkansas
05,001,Male,55-64,1299,AR,arkansas
05,001,Male,65+,1454,AR,arkansas
05,003,Female,0-17,2227,AR,ashley
05,003,Female,18-24,781,AR,ashley
05,003,Female,25-34,1122,AR,ashley
05,003,Female,35-44,1401,AR,ashley
05,003,Female,45-54,1572,AR,ashley
05,003,Female,55-64,1405,AR,ashley
05,003,Female,65+,2137,AR,ashley
05,003,Male,0-17,2592,AR,ashley
05,003,Male,18-24,1005,AR,ashley
05,003,Male,25-34,989,AR,ashley
05,003,Male,35-44,1112,AR,ashley
05,003,Male,45-54,1314,AR,ashley
05,003,Male,55-64,1373,AR,ashley
05,003,Male,65+,1741,AR,ashley
05,005,Female,0-17,3476,AR,baxter
05,005,Female,18-24,1081,AR,baxter
05,005,Female,25-34,2049,AR,baxter
05,005,Female,35-44,1910,AR,baxter
05,005,Female,45-54,2596,AR,baxter
05,005,Female,55-64,3456,AR,baxter
05,005,Female,65+,6668,AR,baxter
05,005,Male,0-17,3747,AR,baxter
05,005,Male,18-24,1199,AR,baxter
05,005,Male,25-34,1914,AR,baxter
05,005,Male,35-44,1891,AR,baxter
05,005,Male,45-54,2352,AR,baxter
05,005,Male,55-64,2894,AR,baxter
05,005,Male,65+,5860,AR,baxter
05,007,Female,0-17,33359,AR,benton
05,007,Female,18-24,10104,AR,benton
05,007,Female,25-34,18325,AR,benton
05,007,Female,35-44,17679,AR,benton
05,007,Female,45-54,15997,AR,benton
05,007,Female,55-64,13672,AR,benton
05,007,Female,65+,18055,AR,benton
05,007,Male,0-17,34598,AR,benton
05,007,Male,18-24,10357,AR,benton
05,007,Male,25-34,18537,AR,benton
05,007,Male,35-44,17919,AR,benton
05,007,Male,45-54,15969,AR,benton
05,007,Male,55-64,12641,AR,benton
05,007,Male,65+,14611,AR,benton
05,009,Female,0-17,4253,AR,boone
05,009,Female,18-24,1311,AR,boone
05,009,Female,25-34,2073,AR,boone
05,009,Female,35-44,2221,AR,boone
05,009,Female,45-54,2521,AR,boone
05,009,Female,55-64,2584,AR,boone
05,009,Female,65+,4051,AR,boone
05,009,Male,0-17,4222,AR,boone
05,009,Male,18-24,1529,AR,boone
05,009,Male,25-34,2163,AR,boone
05,009,Male,35-44,2147,AR,boone
05,009,Male,45-54,2452,AR,boone
05,009,Male,55-64,2386,AR,boone
05,009,Male,65+,3299,AR,boone
05,011,Female,0-17,1352,AR,bradley
05,011,Female,18-24,442,AR,bradley
05,011,Female,25-34,585,AR,bradley
05,011,Female,35-44,672,AR,bradley
05,011,Female,45-54,797,AR,bradley
05,011,Female,55-64,731,AR,bradley
05,011,Female,65+,1153,AR,bradley
05,011,Male,0-17,1250,AR,bradley
05,011,Male,18-24,420,AR,bradley
05,011,Male,25-34,672,AR,bradley
05,011,Male,35-44,603,AR,bradley
05,011,Male,45-54,704,AR,bradley
05,011,Male,55-64,748,AR,bradley
05,011,Male,65+,865,AR,bradley
05,013,Female,0-17,430,AR,calhoun
05,013,Female,18-24,200,AR,calhoun
05,013,Female,25-34,231,AR,calhoun
05,013,Female,35-44,320,AR,calhoun
05,013,Female,45-54,359,AR,calhoun
05,013,Female,55-64,384,AR,calhoun
05,013,Female,65+,577,AR,calhoun
05,013,Male,0-17,577,AR,calhoun
05,013,Male,18-24,268,AR,calhoun
05,013,Male,25-34,298,AR,calhoun
05,013,Male,35-44,268,AR,calhoun
05,013,Male,45-54,414,AR,calhoun
05,013,Male,55-64,353,AR,calhoun
05,013,Male,65+,515,AR,calhoun
05,015,Female,0-17,3110,AR,carroll
05,015,Female,18-24,909,AR,carroll
05,015,Female,25-34,1470,AR,carroll
05,015,Female,35-44,1527,AR,carroll
05,015,Female,45-54,1637,AR,carroll
05,015,Female,55-64,2388,AR,carroll
05,015,Female,65+,3107,AR,carroll
05,015,Male,0-17,3085,AR,carroll
05,015,Male,18-24,1129,AR,carroll
05,015,Male,25-34,1360,AR,carroll
05,015,Male,35-44,1445,AR,carroll
05,015,Male,45-54,1784,AR,carroll
05,015,Male,55-64,1958,AR,carroll
05,015,Male,65+,2873,AR,carroll
05,017,Female,0-17,1228,AR,chicot
05,017,Female,18-24,339,AR,chicot
05,017,Female,25-34,551,AR,chicot
05,017,Female,35-44,621,AR,chicot
05,017,Female,45-54,764,AR,chicot
05,017,Female,55-64,850,AR,chicot
05,017,Female,65+,1254,AR,chicot
05,017,Male,0-17,1223,AR,chicot
05,017,Male,18-24,507,AR,chicot
05,017,Male,25-34,682,AR,chicot
05,017,Male,35-44,586,AR,chicot
05,017,Male,45-54,742,AR,chicot
05,017,Male,55-64,798,AR,chicot
05,017,Male,65+,863,AR,chicot
05,019,Female,0-17,2107,AR,clark
05,019,Female,18-24,2630,AR,clark
05,019,Female,25-34,1054,AR,clark
05,019,Female,35-44,1316,AR,clark
05,019,Female,45-54,1350,AR,clark
05,019,Female,55-64,1340,AR,clark
05,019,Female,65+,2001,AR,clark
05,019,Male,0-17,2206,AR,clark
05,019,Male,18-24,2366,AR,clark
05,019,Male,25-34,1070,AR,clark
05,019,Male,35-44,1127,AR,clark
05,019,Male,45-54,1160,AR,clark
05,019,Male,55-64,1262,AR,clark
05,019,Male,65+,1506,AR,clark
05,021,Female,0-17,1668,AR,clay
05,021,Female,18-24,547,AR,clay
05,021,Female,25-34,809,AR,clay
05,021,Female,35-44,887,AR,clay
05,021,Female,45-54,1013,AR,clay
05,021,Female,55-64,1075,AR,clay
05,021,Female,65+,1770,AR,clay
05,021,Male,0-17,1689,AR,clay
05,021,Male,18-24,619,AR,clay
05,021,Male,25-34,763,AR,clay
05,021,Male,35-44,883,AR,clay
05,021,Male,45-54,1041,AR,clay
05,021,Male,55-64,1024,AR,clay
05,021,Male,65+,1402,AR,clay
05,023,Female,0-17,2381,AR,cleburne
05,023,Female,18-24,767,AR,cleburne
05,023,Female,25-34,1223,AR,cleburne
05,023,Female,35-44,1402,AR,cleburne
05,023,Female,45-54,1631,AR,cleburne
05,023,Female,55-64,1972,AR,cleburne
05,023,Female,65+,3491,AR,cleburne
05,023,Male,0-17,2505,AR,cleburne
05,023,Male,18-24,906,AR,cleburne
05,023,Male,25-34,1249,AR,cleburne
05,023,Male,35-44,1271,AR,cleburne
05,023,Male,45-54,1644,AR,cleburne
